date,sales,onpromotion,oil_price,holiday,diff,Train_Forecast
2015-12-15,779809.953397,5965,37.32,0,67240.78356699995,1387531.48760041
2015-12-16,859930.249129,11274,35.55,0,112036.46704200003,1054597.812987369
2015-12-17,809809.748717,2120,34.98,0,152382.57019240002,821779.037325475
2015-12-18,893569.902701,7493,34.72,0,185177.094882,1072673.841810151
2015-12-19,1095523.5178683,2231,34.67748807854137,0,179855.6335773,1084429.6373713634
2015-12-20,1175416.9636673,3037,34.59251192145862,0,115991.54232680006,869766.4225870562
2015-12-21,1072887.476889,1811,34.55,1,261273.75473230006,1288757.9712468418
2015-12-22,2283723.81852,8244,36.12,1,1503913.8651230002,440634.53897458455
2015-12-23,1196146.056374,9276,36.76,1,336215.8072449999,638391.7904884743
2015-12-24,1083680.315238,1838,37.62,1,273870.5665209999,347932.90156200284
2015-12-26,946725.190766,1725,37.30491164095371,1,53155.28806499997,781383.9892508982
2015-12-27,837714.129168,2582,36.67508835904628,0,-257809.3887003,697320.5601152538
2015-12-28,789684.9127821,1316,36.36,0,-385732.05088520003,537713.871238702
2015-12-29,870762.025758,3848,37.88,0,-202125.45113100007,564843.2625263392
2015-12-30,1030043.735764,9068,36.59,0,-1253680.082756,293924.77986363135
2015-12-31,964641.5415009999,1638,37.13,1,-231504.51487299998,555149.762719337
